"http://www.wikidata.org/entity/Q123705","Q123705","neighborhood"
"http://www.wikidata.org/entity/Q81917","Q81917","fortified tower"
"http://www.wikidata.org/entity/Q162602","Q162602","river island"
"http://www.wikidata.org/entity/Q911663","Q911663","pont basculant"
"http://www.wikidata.org/entity/Q3631092","Q3631092","airstrip"
"http://www.wikidata.org/entity/Q23413","Q23413","château fort"
"http://www.wikidata.org/entity/Q12280","Q12280","bridge"
"http://www.wikidata.org/entity/Q245260","Q245260","conurbation"
"http://www.wikidata.org/entity/Q1195942","Q1195942","fire station"
"http://www.wikidata.org/entity/Q1210334","Q1210334","pont ferroviaire"
"http://www.wikidata.org/entity/Q11303","Q11303","gratte-ciel"
"http://www.wikidata.org/entity/Q1330974","Q1330974","active volcano"
"http://www.wikidata.org/entity/Q169313","Q169313","guanine"
"http://www.wikidata.org/entity/Q177380","Q177380","source chaude"
"http://www.wikidata.org/entity/Q1138671","Q1138671","Catholic school"
"http://www.wikidata.org/entity/Q17418423","Q17418423","Plaza mayor"
"http://www.wikidata.org/entity/Q102496","Q102496","paroisse ecclésiastique"
"http://www.wikidata.org/entity/Q11315","Q11315","centre commercial"
"http://www.wikidata.org/entity/Q1147171","Q1147171","pôle d'échanges ferroviaire"
"http://www.wikidata.org/entity/Q131681","Q131681","lac de barrage"
"http://www.wikidata.org/entity/Q209465","Q209465","campus"
"http://www.wikidata.org/entity/Q219423","Q219423","peinture murale"
"http://www.wikidata.org/entity/Q875538","Q875538","public university"
"http://www.wikidata.org/entity/Q1907114","Q1907114","aire urbaine"
"http://www.wikidata.org/entity/Q3591588","Q3591588","établissement scolaire français à l'étranger"
"http://www.wikidata.org/entity/Q3664270","Q3664270","clocher"
"http://www.wikidata.org/entity/Q5003624","Q5003624","memorial"
"http://www.wikidata.org/entity/Q7543083","Q7543083","avenue"
"http://www.wikidata.org/entity/Q11446","Q11446","ship"
"http://www.wikidata.org/entity/Q12323","Q12323","dam"
"http://www.wikidata.org/entity/Q9842","Q9842","école primaire"
"http://www.wikidata.org/entity/Q357679","Q357679","arch-gravity dam"
"http://www.wikidata.org/entity/Q1349167","Q1349167","téléport"
"http://www.wikidata.org/entity/Q6138323","Q6138323","railway workshop"
"http://www.wikidata.org/entity/Q43229","Q43229","organisation"
"http://www.wikidata.org/entity/Q62832","Q62832","observatoire"
"http://www.wikidata.org/entity/Q22674925","Q22674925","former populated place"
"http://www.wikidata.org/entity/Q26934845","Q26934845","integral overseas territory"
"http://www.wikidata.org/entity/Q1200524","Q1200524","complex volcano"
"http://www.wikidata.org/entity/Q142031","Q142031","funicular"
"http://www.wikidata.org/entity/Q167346","Q167346","jardin botanique"
"http://www.wikidata.org/entity/Q330284","Q330284","marketplace"
"http://www.wikidata.org/entity/Q481289","Q481289","official residence"
"http://www.wikidata.org/entity/Q828909","Q828909","wharf"
"http://www.wikidata.org/entity/Q868557","Q868557","festival de musique"
"http://www.wikidata.org/entity/Q1228895","Q1228895","discothèque"
"http://www.wikidata.org/entity/Q1761572","Q1761572","barrio"
"http://www.wikidata.org/entity/Q2120466","Q2120466","pontifical university"
"http://www.wikidata.org/entity/Q11183017","Q11183017","open-air theatre"
"http://www.wikidata.org/entity/Q17634997","Q17634997","balneario"
"http://www.wikidata.org/entity/Q18199879","Q18199879","trolleybus system"
"http://www.wikidata.org/entity/Q56395672","Q56395672","jesuit church"
"http://www.wikidata.org/entity/Q25391","Q25391","dune"
"http://www.wikidata.org/entity/Q43501","Q43501","parc zoologique"
"http://www.wikidata.org/entity/Q55491","Q55491","underground railway station"
"http://www.wikidata.org/entity/Q1802963","Q1802963","mansion"
"http://www.wikidata.org/entity/Q19844914","Q19844914","bâtiment universitaire"
"http://www.wikidata.org/entity/Q188734","Q188734","sinkhole"
"http://www.wikidata.org/entity/Q188040","Q188040","carrière"
"http://www.wikidata.org/entity/Q27888184","Q27888184","harbour crane"
"http://www.wikidata.org/entity/Q4421","Q4421","forest"
"http://www.wikidata.org/entity/Q875157","Q875157","station touristique"
"http://www.wikidata.org/entity/Q494829","Q494829","gare routière"
"http://www.wikidata.org/entity/Q1329623","Q1329623","centre culturel"
"http://www.wikidata.org/entity/Q4959031","Q4959031","appellate court"
"http://www.wikidata.org/entity/Q17350442","Q17350442","venue"
"http://www.wikidata.org/entity/Q358","Q358","bien patrimonial"
"http://www.wikidata.org/entity/Q180958","Q180958","faculté"
"http://www.wikidata.org/entity/Q414147","Q414147","academy of sciences"
"http://www.wikidata.org/entity/Q464780","Q464780","monnaie"
"http://www.wikidata.org/entity/Q634614","Q634614","Établissements scolaires jésuites"
"http://www.wikidata.org/entity/Q641226","Q641226","arena"
"http://www.wikidata.org/entity/Q928830","Q928830","metro station"
"http://www.wikidata.org/entity/Q1301371","Q1301371","computer network"
"http://www.wikidata.org/entity/Q11166728","Q11166728","TV tower"
"http://www.wikidata.org/entity/Q13220391","Q13220391","graduate school"
"http://www.wikidata.org/entity/Q13380226","Q13380226","tennis venue"
"http://www.wikidata.org/entity/Q22808403","Q22808403","station located underground"
"http://www.wikidata.org/entity/Q35112127","Q35112127","historic building"
"http://www.wikidata.org/entity/Q16560","Q16560","palais"
"http://www.wikidata.org/entity/Q22746","Q22746","jardin public"
"http://www.wikidata.org/entity/Q926439","Q926439","street circuit"
"http://www.wikidata.org/entity/Q133215","Q133215","casino"
"http://www.wikidata.org/entity/Q627236","Q627236","company town"
"http://www.wikidata.org/entity/Q820254","Q820254","mining community"
"http://www.wikidata.org/entity/Q890545","Q890545","barrage voûte"
"http://www.wikidata.org/entity/Q132510","Q132510","market"
"http://www.wikidata.org/entity/Q163740","Q163740","organisme sans but lucratif"
"http://www.wikidata.org/entity/Q192619","Q192619","crypte"
"http://www.wikidata.org/entity/Q902104","Q902104","private university"
"http://www.wikidata.org/entity/Q1378975","Q1378975","palais des congrès"
"http://www.wikidata.org/entity/Q2122214","Q2122214","national archives"
"http://www.wikidata.org/entity/Q3469910","Q3469910","performing arts center"
"http://www.wikidata.org/entity/Q5193377","Q5193377","cultural institution"
"http://www.wikidata.org/entity/Q6974386","Q6974386","national monument of Chile"
"http://www.wikidata.org/entity/Q24699794","Q24699794","museum building"
"http://www.wikidata.org/entity/Q55496607","Q55496607","convent church"
"http://www.wikidata.org/entity/Q18142","Q18142","high-rise building"
"http://www.wikidata.org/entity/Q22806","Q22806","national library"
"http://www.wikidata.org/entity/Q24398318","Q24398318","bâtiment religieux"
"http://www.wikidata.org/entity/Q132241","Q132241","festival"
"http://www.wikidata.org/entity/Q272921","Q272921","Badlands"
"http://www.wikidata.org/entity/Q352102","Q352102","journalism school"
"http://www.wikidata.org/entity/Q210999","Q210999","hôpital psychiatrique"
"http://www.wikidata.org/entity/Q697295","Q697295","shrine"
"http://www.wikidata.org/entity/Q1068842","Q1068842","footbridge"
"http://www.wikidata.org/entity/Q1110684","Q1110684","professional body"
"http://www.wikidata.org/entity/Q17431399","Q17431399","national museum"
"http://www.wikidata.org/entity/Q45400320","Q45400320","open-access publisher"
"http://www.wikidata.org/entity/Q1501","Q1501","piscine"
"http://www.wikidata.org/entity/Q6006","Q6006","enseigne lumineuse"
"http://www.wikidata.org/entity/Q16463","Q16463","lycée"
"http://www.wikidata.org/entity/Q44539","Q44539","temple"
"http://www.wikidata.org/entity/Q1774898","Q1774898","clinic"
"http://www.wikidata.org/entity/Q40357","Q40357","prison"
"http://www.wikidata.org/entity/Q4663385","Q4663385","former railway station"
"http://www.wikidata.org/entity/Q3329412","Q3329412","musée archéologique"
"http://www.wikidata.org/entity/Q143912","Q143912","arc de triomphe"
"http://www.wikidata.org/entity/Q676050","Q676050","old town"
"http://www.wikidata.org/entity/Q893745","Q893745","National Monument"
"http://www.wikidata.org/entity/Q1497364","Q1497364","building complex"
"http://www.wikidata.org/entity/Q1567913","Q1567913","railway station inside a port"
"http://www.wikidata.org/entity/Q2190251","Q2190251","arts centre"
"http://www.wikidata.org/entity/Q19860854","Q19860854","former building or structure"
"http://www.wikidata.org/entity/Q28564","Q28564","bibliothèque publique"
"http://www.wikidata.org/entity/Q738570","Q738570","quartier d'affaires"
"http://www.wikidata.org/entity/Q64578911","Q64578911","former hospital"
"http://www.wikidata.org/entity/Q54831","Q54831","amphitheatre"
"http://www.wikidata.org/entity/Q1088552","Q1088552","Catholic church"
"http://www.wikidata.org/entity/Q423208","Q423208","école privée"
"http://www.wikidata.org/entity/Q728904","Q728904","nature park"
"http://www.wikidata.org/entity/Q1971849","Q1971849","religious school"
"http://www.wikidata.org/entity/Q2354973","Q2354973","road tunnel"
"http://www.wikidata.org/entity/Q2387974","Q2387974","military hospital"
"http://www.wikidata.org/entity/Q32815","Q32815","mosquée"
"http://www.wikidata.org/entity/Q163687","Q163687","basilica"
"http://www.wikidata.org/entity/Q168565","Q168565","station fantôme"
"http://www.wikidata.org/entity/Q5036886","Q5036886","Captaincies of the Spanish Empire"
"http://www.wikidata.org/entity/Q11822917","Q11822917","hippodrome"
"http://www.wikidata.org/entity/Q29553","Q29553","sanctuary"
